Time:2019-07-15 12:00:00,645; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：223 
Time:2019-07-15 12:12:27,662; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：41 
Time:2019-07-15 12:12:28,822; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：77 
Time:2019-07-15 12:12:28,825; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：77 
Time:2019-07-15 12:12:28,830; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：77 
Time:2019-07-15 12:12:32,058; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：76 
Time:2019-07-15 12:12:33,895; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：76 
Time:2019-07-15 12:12:33,899; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：76 
Time:2019-07-15 12:12:33,913; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：76 
Time:2019-07-15 12:12:34,936; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：36 
Time:2019-07-15 12:12:35,838; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：40 
Time:2019-07-15 12:12:37,173; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：75 
Time:2019-07-15 12:12:39,040; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：75 
Time:2019-07-15 12:12:39,041; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：75 
Time:2019-07-15 12:12:39,043; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：75 
Time:2019-07-15 12:12:42,258; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：74 
Time:2019-07-15 12:12:43,022; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：35 
Time:2019-07-15 12:12:44,003; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：39 
Time:2019-07-15 12:12:44,170; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：74 
Time:2019-07-15 12:12:44,173; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：74 
Time:2019-07-15 12:12:44,180; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：74 
Time:2019-07-15 12:12:47,335; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：73 
Time:2019-07-15 12:12:49,243; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：73 
Time:2019-07-15 12:12:49,270; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：73 
Time:2019-07-15 12:12:49,273; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：73 
Time:2019-07-15 12:12:50,958; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：34 
Time:2019-07-15 12:12:52,184; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：38 
Time:2019-07-15 12:12:52,430; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：72 
Time:2019-07-15 12:12:54,322; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：72 
Time:2019-07-15 12:12:54,335; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：72 
Time:2019-07-15 12:12:54,340; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：72 
Time:2019-07-15 12:12:57,508; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：71 
Time:2019-07-15 12:12:58,977; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：33 
Time:2019-07-15 12:12:59,490; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：71 
Time:2019-07-15 12:12:59,494; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：71 
Time:2019-07-15 12:12:59,500; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：71 
Time:2019-07-15 12:13:00,365; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：37 
Time:2019-07-15 12:13:02,601; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：70 
Time:2019-07-15 12:13:04,570; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：70 
Time:2019-07-15 12:13:04,573; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：70 
Time:2019-07-15 12:13:04,576; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：70 
Time:2019-07-15 12:13:06,719; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：32 
Time:2019-07-15 12:13:07,689; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：69 
Time:2019-07-15 12:13:08,537; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：36 
Time:2019-07-15 12:13:09,659; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：69 
Time:2019-07-15 12:13:09,661; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：69 
Time:2019-07-15 12:13:09,665; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：69 
Time:2019-07-15 12:13:12,795; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：68 
Time:2019-07-15 12:13:14,714; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：31 
Time:2019-07-15 12:13:14,744; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：68 
Time:2019-07-15 12:13:14,756; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：68 
Time:2019-07-15 12:13:14,762; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：68 
Time:2019-07-15 12:13:16,702; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：35 
Time:2019-07-15 12:13:17,870; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：67 
Time:2019-07-15 12:13:19,855; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：67 
Time:2019-07-15 12:13:19,868; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：67 
Time:2019-07-15 12:13:19,872; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：67 
Time:2019-07-15 12:13:22,885; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：30 
Time:2019-07-15 12:13:23,141; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：66 
Time:2019-07-15 12:13:24,961; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：34 
Time:2019-07-15 12:13:24,990; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：66 
Time:2019-07-15 12:13:24,999; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：66 
Time:2019-07-15 12:13:25,004; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：66 
Time:2019-07-15 12:13:28,222; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：65 
Time:2019-07-15 12:13:30,099; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：65 
Time:2019-07-15 12:13:30,104; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：65 
Time:2019-07-15 12:13:30,108; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：65 
Time:2019-07-15 12:13:30,908; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：29 
Time:2019-07-15 12:13:33,193; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：33 
Time:2019-07-15 12:13:33,345; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：64 
Time:2019-07-15 12:13:35,181; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：64 
Time:2019-07-15 12:13:35,184; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：64 
Time:2019-07-15 12:13:35,188; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：64 
Time:2019-07-15 12:13:38,449; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：63 
Time:2019-07-15 12:13:38,949; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：28 
Time:2019-07-15 12:13:40,292; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：63 
Time:2019-07-15 12:13:40,299; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：63 
Time:2019-07-15 12:13:40,305; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：63 
Time:2019-07-15 12:13:41,385; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：32 
Time:2019-07-15 12:13:43,578; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：62 
Time:2019-07-15 12:13:45,410; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：62 
Time:2019-07-15 12:13:45,413; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：62 
Time:2019-07-15 12:13:45,417; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：62 
Time:2019-07-15 12:13:47,049; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：27 
Time:2019-07-15 12:13:48,650; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：61 
Time:2019-07-15 12:13:49,589; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：31 
Time:2019-07-15 12:13:50,552; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：61 
Time:2019-07-15 12:13:50,554; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：61 
Time:2019-07-15 12:13:50,558; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：61 
Time:2019-07-15 12:13:53,749; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：60 
Time:2019-07-15 12:13:54,978; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：26 
Time:2019-07-15 12:13:55,656; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：60 
Time:2019-07-15 12:13:55,660; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：60 
Time:2019-07-15 12:13:55,664; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：60 
Time:2019-07-15 12:13:57,764; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：30 
Time:2019-07-15 12:13:58,862; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：59 
Time:2019-07-15 12:14:00,782; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：59 
Time:2019-07-15 12:14:00,791; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：59 
Time:2019-07-15 12:14:00,797; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：59 
Time:2019-07-15 12:14:02,915; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：25 
Time:2019-07-15 12:14:03,919; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：58 
Time:2019-07-15 12:14:05,935; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:流量统计剩余运行次数为：29 
Time:2019-07-15 12:14:05,941; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：58 
Time:2019-07-15 12:14:05,949; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：58 
Time:2019-07-15 12:14:05,957; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：58 
Time:2019-07-15 12:14:09,005; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：57 
Time:2019-07-15 12:14:11,075; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池电量统计剩余运行次数为：57 
Time:2019-07-15 12:14:11,079; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:fps统计剩余运行次数为：57 
Time:2019-07-15 12:14:11,086; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:电池温度统计剩余运行次数为：57 
Time:2019-07-15 12:14:11,112; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:内存统计剩余运行次数为：24 
Time:2019-07-15 12:14:14,128; FileName:my_log.py;-> FuncName:printLog;  LineNo.:80; LevelNo.:20;--->LevelName:INFO;----->LogMessage:CPU百分比统计剩余运行次数为：56 
